"TweetID","User","Tweet","Latitude","Longitude","IsHashtag","IsURL","IsRetweet","Language","Category","W_#aksyonsahagupit","W_#rubyph","W_@_iancruz","W_@akosijaysent","W_@dzbb","W_@dzmmteleradyo","W_@gmanews","W_agutaya","W_all","W_ang","W_antas","W_at","W_bagyong","W_bilang","W_bukas","W_buong","W_catbalogan","W_city","W_cuyo","W_dahil","W_dec","W_dolores","W_eastern","W_evacuation","W_for","W_goods","W_gumaca","W_hangin","W_in","W_ipinagagamit","W_kuryente","W_laguna","W_lahat","W_magsaysay","W_manila","W_metro","W_muling","W_na","W_nang","W_ng","W_ni","W_of","W_palawan","W_pampanga","W_personnel","W_preso","W_ps36","W_quezon","W_rizal","W_romblon","W_rt","W_sa","W_samar","W_san","W_signal","W_tacloban","W_towns","W_transported","W_ulat","W_via","W_video","W_wala","N_#r","N_,_","N_._","N_/t","N_:/","N_:_","N_@d","N__#","N__@","N__a","N__b","N__h","N__k","N__m","N__n","N__s","N__v","N_a_","N_ac","N_ag","N_ah","N_al","N_an","N_as","N_at","N_ay","N_ba","N_bu","N_by","N_co","N_el","N_er","N_g_","N_ga","N_h_","N_ha","N_ia","N_il","N_in","N_la","N_li","N_ma","N_na","N_ng","N_on","N_ph","N_ro","N_ru","N_sa","N_t_","N_ta","N_te","N_to","N_tp","N_tt","N_ub","N_vi","N_yp","Length"
"2173","concernedofw","RT @govph: Mula sa Project NOAH: Storm surge advisory para sa mga bayan na dadaanan ng bagyong #RubyPH. http://t.co/aCgsH1Cu92 http://t.co/‚?¶",,,"1","1","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","1","2","0","1","1","0","3","0","1","0","4","1","3","1","0","1","2","0","0","0","2","0","2","1","0","1","2","1","2","2","1","1","2","0","2","0","2","2","0","0","2","1","2","1","0","1","1","2","1","2","1","2","23"
"2174","PHIWorldNews",".@dost_pagasa, pinaalalahanan ang publiko na manatiling naka-alerto; storm surges, posible pa rin daw maranasan dahil sa Bagyong #RubyPH",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","0","2","1","1","0","3","2","0","3","6","1","2","0","3","2","2","0","0","2","0","2","0","0","1","1","0","2","0","1","3","1","1","0","1","1","1","0","0","0","2","0","2","1","6","0","0","1","2","0","0","3","1","1","0","3","22"
"2175","PHIWorldNews",".@dost_pagasa, pinaalalahanan ang publiko na manatiling naka-alerto; storm surges, posible pa rin daw maranasan dahil sa Bagyong #RubyPH",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","0","2","1","1","0","3","2","0","3","6","1","2","0","3","2","2","0","0","2","0","2","0","0","1","1","0","2","0","1","3","1","1","0","1","1","1","0","0","0","2","0","2","1","6","0","0","1","2","0","0","3","1","1","0","3","22"
"2176","PHIWorldNews","Storm surge, posibleng maramdaman sa Manila Bay http://t.co/AyDpzh3kyx #RubyPH #Hagupit",,,"1","1","0","tl","CA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","2","1","0","1","0","2","1","0","1","0","0","2","0","0","0","2","1","0","0","0","1","1","0","0","1","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","0","2","1","1","0","0","0","1","1","0","0","2","1","1","1","0","1","11"
"2177","PHIWorldNews","Storm surge, posibleng maramdaman sa Manila Bay http://t.co/AyDpzh3kyx #RubyPH #Hagupit",,,"1","1","0","tl","CA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","2","1","0","1","0","2","1","0","1","0","0","2","0","0","0","2","1","0","0","0","1","1","0","0","1","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","0","2","1","1","0","0","0","1","1","0","0","2","1","1","1","0","1","11"
"2178","enjoyRODJ","ANAK NG... RT @JojoMalig: #Hagupit #RubyPH returns to super typhoon status. http://t.co/ViZb1uqfDV",,,"1","0","0","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","2","1","0","1","0","1","1","1","0","0","2","0","1","2","0","1","1","1","0","1","2","1","1","1","0","1","0","0","0","1","1","0","2","0","1","1","0","1","0","1","1","1","1","1","0","0","0","1","1","0","1","0","15"
"2179","raykenneth14","RT @sherieanntorres: Bagyong #RubyPH humina dahil sa hangin galing Siberia. 700km lawak ng bagyo, bumaba na rin sa 600km @gmanews",,,"1","0","1","tl","CA","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","1","1","1","0","1","0","4","2","0","1","3","2","1","0","3","1","2","1","0","1","0","1","0","1","1","1","0","1","1","1","3","1","3","1","1","0","1","0","0","0","0","2","1","0","2","0","0","1","0","0","0","4","1","3","2","2","23"
"2180","rishai","Nasaan ang pinas o_o ‚??@ABSCBNNews: Hagupit now a super-typhoon: JTWC http://t.co/v92kcKg4sl http://t.co/1WxTIMBbRA #RubyPH‚??",,,"1","1","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","1","2","1","1","0","0","2","1","0","0","1","0","1","0","0","0","2","0","0","0","2","1","2","1","0","1","1","0","0","2","1","2","1","0","2","0","0","3","0","0","2","0","2","1","2","0","0","1","1","0","0","1","17"
"2181","KNashley2627","Anlakas na ng hangin dito sa Quezon .. #RubyPH #IngatSatin #GodIsAlwaysOnOurSide",,,"1","0","0","tl","CA","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","3","0","3","0","0","1","2","0","0","0","1","1","2","1","0","1","0","0","0","1","1","1","0","1","0","1","1","1","0","0","2","0","0","0","0","0","0","1","0","2","1","0","0","1","1","0","1","3","1","0","0","3","11"
"2182","ClaveTG","RT @sherieanntorres: Bagyong #RubyPH humina dahil sa hangin galing Siberia. 700km lawak ng bagyo, bumaba na rin sa 600km @gmanews",,,"1","0","1","tl","CA","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","1","1","1","0","1","0","4","2","0","1","3","2","1","0","3","1","2","1","0","1","0","1","0","1","1","1","0","1","1","1","3","1","3","1","1","0","1","0","0","0","0","2","1","0","2","0","0","1","0","0","0","4","1","3","2","2","23"
"2183","PHIWorldNews","LAGUNA PROVINCE - Suspendido ang klase sa lahat ng antas bukas, Dec. 6, 2014. #WalangPasok via Laguna Gov. @GovRamil #RubyPH",,,"1","0","0","tl","CA","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","4","1","1","1","0","2","0","1","2","0","1","3","0","1","0","2","5","1","3","0","0","0","0","1","0","1","1","0","1","1","1","2","0","1","0","0","2","1","1","0","1","0","0","2","1","2","2","0","1","4","1","0","3","1","0","1","1","25"
"2184","stateofdnation","May posibilidad na sa Maynila dumaan ang Bagyong #RubyPH.",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","2","0","1","0","0","1","0","0","2","0","0","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","1","2","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","2","2","1","1","0","1","10"
"2185","FrancesCarbs","Sa Tuesday maaapektuhan ang Metro Manila ni teh #RubyPH. Sana walang pasok",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","3","1","0","1","0","1","0","0","0","0","1","5","0","0","0","1","2","1","1","1","0","0","0","0","1","1","1","0","1","0","1","2","0","0","0","0","1","0","0","0","0","3","0","0","0","1","0","0","1","1","1","1","2","1","0","0","2","13"
"2186","TsGalura","RT @stateofdnation: May posibilidad na sa Maynila dumaan ang Bagyong #RubyPH.",,,"1","0","1","tl","CA","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","2","0","1","0","0","1","0","0","2","0","0","0","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","2","0","1","1","2","1","1","0","0","1","2","0","0","2","2","0","0","1","0","0","2","2","1","1","1","1","13"
"2187","Jesrelldechavez","RT @ABSCBNNews: PAGASA: #RubyPH most critical areas: Camiguin,Capiz,Catanduanes,Cebu,Compostela Valley,Davao del Norte,Davao Or, Dinagat Is‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","2","2","0","2","2","0","0","2","0","1","1","0","2","0","0","0","1","1","1","0","0","1","1","1","0","2","0","3","0","1","3","0","1","1","1","0","1","2","1","0","0","1","2","0","0","0","1","0","1","1","30"
"2188","sarszyy","RT @stateofdnation: May posibilidad na sa Maynila dumaan ang Bagyong #RubyPH.",,,"1","0","1","tl","CA","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","2","0","1","0","0","1","0","0","2","0","0","0","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","2","0","1","1","2","1","1","0","0","1","2","0","0","2","2","0","0","1","0","0","2","2","1","1","1","1","13"
"2189","1953Mikhail","RT @govph: Mula sa Project NOAH: Storm surge advisory para sa mga bayan na dadaanan ng bagyong #RubyPH. http://t.co/aCgsH1Cu92 http://t.co/‚?¶",,,"1","1","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","1","2","0","1","1","0","3","0","1","0","4","1","3","1","0","1","2","0","0","0","2","0","2","1","0","1","2","1","2","2","1","1","2","0","2","0","2","2","0","0","2","1","2","1","0","1","1","2","1","2","1","2","23"
"2190","fiscalbenet","‚??@stateofdnation: May posibilidad na sa Maynila dumaan ang Bagyong #RubyPH.‚??walang pag ASA malaman,manghula na lang",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","1","0","2","0","1","0","0","2","0","2","6","0","0","0","1","5","2","0","1","0","0","1","0","0","1","0","0","1","0","1","4","0","1","1","2","2","0","0","0","1","3","0","0","2","3","0","0","1","1","0","2","5","1","1","0","2","21"
"2191","RemotoLyca","RT @stateofdnation: May posibilidad na sa Maynila dumaan ang Bagyong #RubyPH.",,,"1","0","1","tl","CA","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","2","0","1","0","0","1","0","0","2","0","0","0","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","2","0","1","1","2","1","1","0","0","1","2","0","0","2","2","0","0","1","0","0","2","2","1","1","1","1","13"
"2192","janedickies","RT @ABSCBNNews: PAGASA: #RubyPH most critical areas: Camiguin,Capiz,Catanduanes,Cebu,Compostela Valley,Davao del Norte,Davao Or, Dinagat Is‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","2","2","0","2","2","0","0","2","0","1","1","0","2","0","0","0","1","1","1","0","0","1","1","1","0","2","0","3","0","1","3","0","1","1","1","0","1","2","1","0","0","1","2","0","0","0","1","0","1","1","30"
"2193","NicoleJonFerrer","RT @MahusayMagTweet: Bagyong Ruby, pumasok na sa Pilipinas. Mga dabarkads, pinaghahanda sa supertyphoon. #RubyPH @rodriguezruby http://t.co‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","2","0","1","0","1","1","2","3","0","0","1","1","2","0","3","0","1","2","0","0","1","1","0","1","2","2","1","3","0","3","1","1","1","1","2","0","1","0","1","0","1","1","2","0","3","0","1","1","2","1","1","1","3","2","2","3","21"
"2194","jamestabug","may kutob ako magging LPA tong si Ruby.. kutob lng naman.. hahaha sana humina pa at tuluyan ng lumusaw #RubyPH",,,"1","0","0","tl","CA","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","1","0","0","0","1","0","2","1","0","0","3","0","2","0","2","0","2","2","0","3","0","0","0","0","1","3","0","2","0","2","4","0","0","0","1","2","1","2","0","0","1","2","0","1","3","0","0","1","0","0","1","4","2","0","0","2","22"
"2195","XyReeal","RT @govph: Mula sa Project NOAH: Storm surge advisory para sa mga bayan na dadaanan ng bagyong #RubyPH. http://t.co/aCgsH1Cu92 http://t.co/‚?¶",,,"1","1","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","1","2","0","1","1","0","3","0","1","0","4","1","3","1","0","1","2","0","0","0","2","0","2","1","0","1","2","1","2","2","1","1","2","0","2","0","2","2","0","0","2","1","2","1","0","1","1","2","1","2","1","2","23"
"2196","KeniticChoy","RT @stateofdnation: Tinutumbok pa rin ng Bagyong #RubyPH ang Eastern Visayas.",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","2","1","0","0","1","1","0","0","0","0","1","0","2","0","0","0","1","1","1","0","0","1","0","1","3","0","1","1","2","1","1","0","0","1","0","0","0","2","1","1","0","1","2","0","1","3","1","1","1","1","13"
"2197","dzbb","Bagyong #RubyPH, malakas pa rin habang tinutumbok ang Eastern at Northern Samar. #SuperBalitaSaGabi",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","2","0","2","2","0","2","2","3","0","0","1","1","1","1","1","0","0","1","0","0","1","1","0","1","0","1","3","1","0","0","1","2","1","0","0","1","1","1","1","1","0","0","0","1","3","0","0","3","1","3","0","2","15"
"2198","KeniticChoy","RT @stateofdnation: Huling namataan ng @dost_pagasa ang mata ng Bagyong #RubyPH kaninang alas-syete ng gabi 340 kilometers silangan ng Boro‚?¶",,,"1","0","1","tl","CA","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","2","1","1","0","2","2","0","1","6","1","0","0","1","2","5","0","3","0","0","1","0","1","1","0","0","1","0","1","8","3","2","1","2","2","1","2","0","3","1","1","0","4","3","0","0","1","2","1","0","9","1","1","2","1","21"
"2199","NJ_awesome97","Supertyphoon na raw ulet ang #RubyPH...",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","7"
"2200","KeniticChoy","RT @stateofdnation: Sa huling ulat ng @dost_pagasa, sa Eastern at Northern Samar pa rin inaasahang magla-landfall ang Bagyong #RubyPH bukas‚?¶",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","3","1","0","0","1","1","0","3","3","0","1","3","2","1","0","3","3","2","0","2","0","0","1","0","1","1","1","0","1","1","1","5","1","2","1","2","2","1","0","0","1","1","1","1","4","2","0","0","1","4","0","0","5","1","1","2","5","22"
"2201","dzbb","Lumaki rin ang posibilidad na maramdaman ang bagyong #RubyPH sa Southern Luzon at Metro Manila. #SuperBalitaSaGabi",,,"1","0","0","tl","CA","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","1","0","2","0","2","0","1","2","0","1","4","2","0","0","2","1","1","1","0","0","0","2","0","1","1","0","0","1","0","1","3","1","1","0","2","3","1","0","0","1","3","0","0","1","1","0","0","1","1","1","0","3","1","2","0","2","17"
"2202","NJ_awesome97","RT @dzbb: Lumaki rin ang posibilidad na maramdaman ang bagyong #RubyPH sa Southern Luzon at Metro Manila. #SuperBalitaSaGabi",,,"1","0","1","tl","CA","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","1","0","2","1","2","0","1","2","0","1","4","2","0","0","2","1","1","1","0","0","0","2","0","1","1","0","0","1","0","1","3","1","1","1","2","3","2","0","0","1","3","0","0","1","1","0","0","1","1","1","0","3","1","2","1","2","20"
"2203","Daynesday","RT @dzbb: Bagyong #RubyPH, malakas pa rin habang tinutumbok ang Eastern at Northern Samar. #SuperBalitaSaGabi",,,"1","0","1","tl","CA","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","1","2","0","2","2","0","2","2","3","0","0","1","1","1","1","1","0","0","1","0","0","1","1","0","1","0","1","3","1","1","1","1","2","2","0","0","1","1","1","1","1","0","0","0","1","3","0","0","3","1","3","1","2","18"
"2204","KeniticChoy","RT @stateofdnation: Nasa red alert status ang Matnog dahil posible itong daanan ng Bagyong #RubyPH.",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","0","1","3","1","1","0","1","0","2","0","1","1","0","0","0","0","1","0","0","1","0","1","5","0","1","1","3","2","2","0","0","2","1","0","0","4","3","0","0","1","1","0","0","4","1","1","1","1","17"
